tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_common,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borough,cncldist,st_assem,st_senate,nta,nta_name,latitude,longitude
651731,205996,2016-08-02,12,0,OnCurb,alive,good,green ash,Yes,No,No,No,No,No,No,No,No,1864 77 STREET,11214,Brooklyn,311,brooklyn,47,49,22,BK28,Bensonhurst West,40.61117356,-73.99555254
289180,110793,2015-10-06,9,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,630 WEST 168 STREET,10032,New York,112,manhattan,10,72,31,MN36,Washington Heights South,40.84160911,-73.94122612
487309,226621,2015-11-29,8,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,553 LINCOLN PLACE,11238,Brooklyn,308,brooklyn,35,57,20,BK61,Crown Heights North,40.67171059,-73.95825994
610362,324791,2016-07-01,10,0,OnCurb,alive,good,maple,No,No,No,No,No,No,No,No,No,173-019 140 AVENUE,11434,Jamaica,412,queens,31,32,10,QN02,Springfield Gardens North,40.67131066,-73.76657832
240637,218925,2015-09-20,4,0,OnCurb,alive,good,purple-leaf plum,No,No,No,No,No,No,No,No,No,479 PACIFIC STREET,11217,Brooklyn,302,brooklyn,33,52,25,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.68514924,-73.98219564
657285,212193,2016-08-07,4,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,1946 EAST 35 STREET,11234,Brooklyn,318,brooklyn,46,59,22,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61007079,-73.93291536
477372,209751,2015-11-21,18,0,OnCurb,alive,fair,pin oak,No,No,No,No,No,No,No,No,No,2250 PLUMB 1 STREET,11229,Brooklyn,315,brooklyn,46,41,19,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,40.59831682,-73.93275885
542361,324763,2015-12-31,6,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,128-030 140 STREET,11436,Jamaica,412,queens,28,31,10,QN76,Baisley Park,40.67156809,-73.79957411
676317,212467,2016-08-23,30,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,1862 HENDRICKSON STREET,11234,Brooklyn,318,brooklyn,46,59,22,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61464179,-73.92946913
516364,511116,2015-12-14,15,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,100 ALDRICH STREET,10475,Bronx,210,bronx,12,82,36,BX13,Co-op City,40.87024238,-73.83172052
628959,312809,2016-07-16,21,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,149-026 34 AVENUE,11354,Flushing,407,queens,20,40,16,QN51,Murray Hill,40.76753371,-73.81637903
291916,229617,2015-10-07,11,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,2235 BAY AVENUE,11210,Brooklyn,314,brooklyn,48,41,17,BK43,Midwood,40.61453374,-73.95140037
293345,401854,2015-10-07,3,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,39 HOUSTON STREET,10302,Staten Island,501,staten island,50,61,24,SI28,Port Richmond,40.62259578,-74.14569673
354314,411489,2015-10-20,7,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,337 RAMONA AVENUE,10312,Staten Island,503,staten island,51,62,24,SI32,Rossville-Woodrow,40.53896168,-74.1964389
114725,216323,2015-08-03,4,0,OnCurb,alive,good,japanese zelkova,No,No,No,No,No,No,No,No,No,153 MILTON STREET,11222,Brooklyn,301,brooklyn,33,50,26,BK76,Greenpoint,40.7294523,-73.95492755
496166,507522,2015-12-04,10,0,OnCurb,alive,good,mulberry,No,No,No,No,No,No,No,No,No,1870 O'BRIEN AVENUE,10473,Bronx,209,bronx,18,85,34,BX09,Soundview-Castle Hill-Clason Point-Harding Park,40.81106199,-73.85807978
633948,321340,2016-07-19,11,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,60-035 MARATHON PARKWAY,11362,Little Neck,411,queens,23,26,11,QN45,Douglas Manor-Douglaston-Little Neck,40.75743557,-73.72985789
551396,300362,2016-03-20,3,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,50-010 BROADWAY,11377,Woodside,401,queens,26,30,13,QN70,Astoria,40.75501322,-73.91161512
466299,402185,2015-11-18,5,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,401 SIMONSON AVENUE,10303,Staten Island,501,staten island,49,61,23,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,40.62621063,-74.15297388
706856,322679,2016-09-10,0,38,OnCurb,stump,unknown,unknown,No,No,No,No,No,No,No,No,No,208-009 33 AVENUE,11361,Bayside,411,queens,19,26,11,QN46,Bayside-Bayside Hills,40.770607,-73.78120339
406773,206096,2015-10-30,25,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,7215 19 AVENUE,11204,Brooklyn,311,brooklyn,47,49,22,BK28,Bensonhurst West,40.61351312,-73.99244927
717174,304781,2016-09-18,13,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,148-039 87 AVENUE,11435,Jamaica,408,queens,24,24,11,QN35,Briarwood-Jamaica Hills,40.70781809,-73.80829558
652991,336657,2016-08-03,5,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,No,No,No,146-046 181 STREET,11434,Jamaica,413,queens,31,31,10,QN03,Springfield Gardens South-Brookville,40.66168919,-73.76584316
576991,408544,2016-06-06,5,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,195 WESTWOOD AVENUE,10314,Staten Island,502,staten island,50,63,24,SI05,New Springville-Bloomfield-Travis,40.6067917,-74.11718111
639580,309666,2016-07-24,5,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,89-017 117 STREET,11418,Richmond Hill,409,queens,29,24,10,QN54,Richmond Hill,40.69626746,-73.83095424
479312,504554,2015-11-23,2,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,2305 SEDGWICK AVENUE,10468,Bronx,207,bronx,14,86,33,BX36,University Heights-Morris Heights,40.86226063,-73.90924044
428491,202007,2015-11-04,6,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,719 GLENMORE AVENUE,11208,Brooklyn,305,brooklyn,37,54,18,BK82,East New York,40.67515362,-73.88370649
85133,501930,2015-07-22,3,0,OnCurb,alive,good,european hornbeam,No,No,No,No,No,No,No,No,No,550 FOOD CENTER DRIVE,10474,Bronx,202,bronx,17,84,34,BX27,Hunts Point,40.80553254,-73.87117009
279887,223456,2015-10-03,13,0,OnCurb,alive,fair,honeylocust,No,No,No,No,No,No,No,No,No,264 1 STREET,11215,Brooklyn,306,brooklyn,39,52,20,BK37,Park Slope-Gowanus,40.67487317,-73.98397928
639036,221394,2016-07-23,6,0,OnCurb,alive,good,black locust,No,No,No,No,No,No,No,No,No,462 PULASKI STREET,11221,Brooklyn,303,brooklyn,36,54,18,BK35,Stuyvesant Heights,40.69423824,-73.93243145
669123,206235,2016-08-17,2,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,1784 73 STREET,11204,Brooklyn,311,brooklyn,43,49,22,BK28,Bensonhurst West,40.61466375,-73.99508366
109097,218770,2015-08-01,6,0,OnCurb,alive,good,swamp white oak,No,No,Yes,No,No,No,No,No,No,90 DOWNING STREET,11238,Brooklyn,302,brooklyn,35,57,25,BK69,Clinton Hill,40.68326423,-73.96087341
172885,339242,2015-08-25,4,0,OnCurb,alive,fair,purple-leaf plum,No,No,No,No,No,No,No,No,No,22-010 BROOKHAVEN AVENUE,11691,Far Rockaway,414,queens,31,31,10,QN15,Far Rockaway-Bayswater,40.60010678,-73.75627687
175207,217342,2015-08-25,25,0,OffsetFromCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,449 BEDFORD AVENUE,11211,Brooklyn,301,brooklyn,33,50,26,BK73,North Side-South Side,40.70806206,-73.96420131
632940,321576,2016-07-19,12,0,OnCurb,alive,good,sugar maple,No,No,No,No,No,No,No,No,No,246-016 THORNHILL AVENUE,11362,Little Neck,411,queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,40.76037088,-73.73627563
353918,413015,2015-10-20,7,0,OnCurb,alive,good,red maple,No,No,No,No,No,No,No,No,No,33 WOLCOTT AVENUE,10312,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.5494954,-74.17587581
515420,410875,2015-12-14,11,0,OnCurb,alive,good,purple-leaf plum,No,No,No,No,No,No,No,No,No,164 JANSEN STREET,10312,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.53188411,-74.17004432
89967,227973,2015-07-24,14,0,OnCurb,alive,fair,pin oak,No,No,No,No,No,No,No,No,No,870 OCEAN PARKWAY,11230,Brooklyn,312,brooklyn,44,44,17,BK42,Flatbush,40.62697313,-73.97122796
615301,348108,2016-07-05,6,0,OnCurb,alive,fair,eastern redbud,No,No,No,No,No,No,No,No,No,71-019 INGRAM STREET,11375,Forest Hills,406,queens,29,28,15,QN17,Forest Hills,40.71430779,-73.84742776
214879,342618,2015-09-11,8,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,58-002 HOFFMAN DRIVE,11373,Elmhurst,404,queens,25,35,16,QN29,Elmhurst,40.7333403,-73.87250364
37281,222702,2015-06-27,3,0,OnCurb,alive,good,japanese snowbell,No,No,No,No,No,No,No,No,No,232 TROUTMAN STREET,11237,Brooklyn,304,brooklyn,34,53,18,BK77,Bushwick North,40.70236107,-73.92691343
657720,212401,2016-08-07,8,0,OnCurb,alive,good,ginkgo,No,No,No,No,No,No,No,No,No,5402 AVENUE S,11234,Brooklyn,318,brooklyn,46,59,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61324452,-73.92202703
720751,325326,2016-09-22,19,0,OnCurb,alive,good,red maple,No,No,No,No,No,No,No,No,No,152-022 119 AVENUE,11434,Jamaica,412,queens,28,32,10,QN76,Baisley Park,40.67952961,-73.78931693
210634,405639,2015-09-08,10,0,OnCurb,alive,good,red maple,Yes,No,No,No,No,No,Yes,No,Yes,350 GRIMSBY STREET,10306,Staten Island,502,staten island,50,64,24,SI45,New Dorp-Midland Beach,40.57124216,-74.0965623
514095,410576,2015-12-13,9,0,OnCurb,alive,good,red maple,No,No,No,No,No,No,No,No,No,64 RYAN PLACE,10312,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.52768097,-74.16683185
89277,506567,2015-07-23,4,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,No,No,No,100 WEST MOSHOLU PARKWAY SOUTH,10468,Bronx,207,bronx,11,81,34,BX28,Van Cortlandt Village,40.88097043,-73.88926829
411941,219251,2015-11-01,23,0,OnCurb,alive,good,london planetree,Yes,No,Yes,No,No,No,No,No,Yes,217 CARLTON AVENUE,11205,Brooklyn,302,brooklyn,35,57,25,BK68,Fort Greene,40.69116268,-73.97238459
342066,313052,2015-10-17,8,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,29-038 170 STREET,11358,Flushing,407,queens,19,26,11,QN51,Murray Hill,40.76952039,-73.79524648
376791,510996,2015-10-26,21,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,2024 HOBART AVENUE,10461,Bronx,210,bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,40.85242951,-73.83080254
569002,318612,2016-05-29,20,0,OnCurb,alive,good,ginkgo,No,No,No,No,No,No,Yes,No,No,109-060 111 STREET,11420,South Ozone Park,410,queens,28,31,10,QN55,South Ozone Park,40.67854285,-73.82845609
20351,225924,2015-06-15,11,0,OnCurb,alive,good,northern red oak,No,No,No,No,No,No,No,No,No,739 EASTERN PARKWAY,11213,Brooklyn,308,brooklyn,35,43,20,BK61,Crown Heights North,40.66965735,-73.94381492
709166,205953,2016-09-12,14,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,1917 76 STREET,11214,Brooklyn,311,brooklyn,47,49,22,BK28,Bensonhurst West,40.61124205,-73.99415713
668696,206296,2016-08-17,23,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,7501 16 AVENUE,11228,Brooklyn,311,brooklyn,43,49,22,BK28,Bensonhurst West,40.61617468,-74.00076516
478106,410626,2015-11-22,21,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,125 UNCAS AVENUE,10309,Staten Island,503,staten island,51,62,24,SI32,Rossville-Woodrow,40.52790788,-74.2066631
115765,409926,2015-08-04,6,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,153 CARTERET STREET,10307,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.50485732,-74.24730788
145740,110317,2015-08-14,11,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,74 EAST 119 STREET,10035,New York,111,manhattan,9,68,30,MN34,East Harlem North,40.80142785,-73.94243115
273047,218894,2015-09-30,14,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,Yes,No,No,No,149 ST JAMES PLACE,11238,Brooklyn,302,brooklyn,35,57,25,BK69,Clinton Hill,40.68506146,-73.96404133
515188,410493,2015-12-14,4,0,OnCurb,alive,good,crab apple,No,No,No,No,No,No,No,No,No,25 BAYVIEW AVENUE,10309,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.52466978,-74.20524959
187646,348482,2015-08-29,3,0,OnCurb,alive,good,european hornbeam,No,No,No,No,No,No,No,No,No,112-020 72 DRIVE,11375,Forest Hills,406,queens,29,27,15,QN17,Forest Hills,40.7205099,-73.83710347
180585,349924,2015-08-27,3,0,OnCurb,dead,unknown,unknown,No,No,No,No,No,No,No,No,No,69-065 113 STREET,11375,Forest Hills,406,queens,29,27,15,QN17,Forest Hills,40.72475759,-73.83903328
133257,303972,2015-08-10,5,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,27-028 THOMSON AVENUE,11101,Long Island City,402,queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,40.74614095,-73.9421972
101717,330344,2015-07-29,11,0,OffsetFromCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,163-035 130 AVENUE,11434,Jamaica,412,queens,28,32,10,QN02,Springfield Gardens North,40.67637995,-73.77576119
612442,203512,2016-07-03,10,0,OnCurb,alive,good,red maple,No,No,No,No,No,No,No,No,No,9024 5 AVENUE,11209,Brooklyn,310,brooklyn,43,46,22,BK31,Bay Ridge,40.61872477,-74.0288729
509367,409866,2015-12-10,10,0,OnCurb,alive,good,ash,No,No,No,No,No,No,No,No,No,603 ROCKAWAY STREET,10307,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.50252254,-74.23956958
361585,505847,2015-10-22,2,0,OnCurb,alive,poor,honeylocust,No,No,No,No,No,No,No,No,No,2383 DAVIDSON AVENUE,10468,Bronx,207,bronx,14,78,33,BX30,Kingsbridge Heights,40.86113964,-73.90344983
84744,301314,2015-07-21,4,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,24-030 47 STREET,11103,Astoria,401,queens,22,36,13,QN70,Astoria,40.76694385,-73.90472953
531445,338367,2015-12-22,2,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,9112 SHORE FRONT PARKWAY,11693,Far Rockaway,414,queens,32,23,15,QN12,Hammels-Arverne-Edgemere,40.58438896,-73.81369496
433583,407227,2015-11-05,8,0,OnCurb,alive,good,maple,No,No,No,No,No,No,No,No,No,90 MILLS AVENUE,10305,Staten Island,502,staten island,50,64,23,SI14,Grasmere-Arrochar-Ft. Wadsworth,40.59498321,-74.06757785
382023,228392,2015-10-26,25,0,OnCurb,alive,poor,norway maple,No,No,No,No,No,No,No,No,No,1417 49 STREET,11219,Brooklyn,312,brooklyn,44,48,17,BK88,Borough Park,40.63342994,-73.98938707
578422,324343,2016-06-07,9,0,OnCurb,alive,fair,american linden,No,No,No,No,No,No,No,No,No,168-004 144 ROAD,11434,Jamaica,412,queens,31,32,10,QN02,Springfield Gardens North,40.66814713,-73.77157111
540371,326038,2015-12-29,5,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,155-012 114 ROAD,11434,Jamaica,412,queens,28,32,10,QN76,Baisley Park,40.68627885,-73.79110752
474859,514207,2015-11-20,7,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,2188 REEDS MILL LANE,10475,Bronx,212,bronx,12,83,36,BX13,Co-op City,40.88228174,-73.83115314
648853,410254,2016-08-01,5,0,OnCurb,alive,fair,callery pear,No,No,No,No,No,No,No,No,No,26 BAYVIEW LANE,10309,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.51652362,-74.20313945
631065,305996,2016-07-18,13,0,OnCurb,alive,fair,eastern redbud,No,No,No,No,No,No,No,No,No,81-008 192 STREET,11423,Hollis,408,queens,23,24,11,QN06,Jamaica Estates-Holliswood,40.72790311,-73.77758271
503329,410877,2015-12-08,9,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,55 KINGDOM AVENUE,10312,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.53127442,-74.18898172
227578,336429,2015-09-15,14,0,OnCurb,alive,good,ginkgo,No,No,No,No,No,No,No,No,No,79-050 LANGDALE STREET,11040,New Hyde Park,413,queens,23,26,11,QN44,Glen Oaks-Floral Park-New Hyde Park,40.74724138,-73.70162359
664882,329871,2016-08-14,5,0,OnCurb,alive,good,callery pear,Yes,No,No,No,No,No,No,No,No,195-030 JAMAICA AVENUE,11423,Hollis,412,queens,27,29,14,QN07,Hollis,40.71316588,-73.7649948
604390,320253,2016-06-27,4,0,OnCurb,dead,unknown,unknown,No,No,No,No,No,No,No,No,No,53-057 HOLLIS COURT BOULEVARD,11365,Fresh Meadows,411,queens,20,25,11,QN48,Auburndale,40.74666331,-73.78051802
593452,219659,2016-06-19,4,0,OnCurb,alive,fair,bald cypress,No,No,No,No,No,Yes,No,No,No,88 WASHINGTON AVENUE,11205,Brooklyn,302,brooklyn,35,50,26,BK69,Clinton Hill,40.69620711,-73.9675397
574462,326473,2016-06-03,2,0,OnCurb,alive,good,american hornbeam,No,No,No,No,No,No,No,No,No,195-019 122 AVENUE,11413,Springfield Gardens,412,queens,27,29,14,QN08,St. Albans,40.68698378,-73.7523215
118073,408854,2015-08-04,6,0,OnCurb,alive,fair,dawn redwood,No,No,No,No,No,No,No,No,No,2441 RICHMOND AVENUE,10314,Staten Island,502,staten island,51,63,24,SI05,New Springville-Bloomfield-Travis,40.58836872,-74.16794447
388914,410153,2015-10-27,2,0,OnCurb,alive,good,silver birch,No,No,No,No,No,No,No,No,No,378 PAGE AVENUE,10307,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.51516261,-74.23254327
133640,218485,2015-08-10,5,0,OnCurb,alive,good,japanese zelkova,No,No,No,No,No,No,No,No,No,95 NORTH 6 STREET,11249,Brooklyn,301,brooklyn,33,50,26,BK73,North Side-South Side,40.71855713,-73.96028303
400577,348435,2015-10-29,4,0,OnCurb,alive,good,dawn redwood,No,No,No,No,No,No,No,No,No,67-057 FLEET STREET,11375,Forest Hills,406,queens,29,28,15,QN17,Forest Hills,40.71937923,-73.85481123
563016,329042,2016-05-20,21,0,OnCurb,alive,good,pin oak,Yes,No,No,No,No,No,No,No,No,109-030 198 STREET,11412,Saint Albans,412,queens,27,33,14,QN07,Hollis,40.70609776,-73.75948914
656828,233761,2016-08-07,29,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,1945 EAST 32 STREET,11234,Brooklyn,318,brooklyn,46,59,22,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.60864352,-73.93499648
590402,336089,2016-06-16,24,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,82-015 265 STREET,11004,Glen Oaks,413,queens,23,33,11,QN44,Glen Oaks-Floral Park-New Hyde Park,40.74173282,-73.70493988
75066,414961,2015-07-17,12,0,OnCurb,alive,fair,silver maple,No,No,No,No,No,No,No,No,No,52 PEMBERTON AVENUE,10308,Staten Island,503,staten island,51,62,24,SI54,Great Kills,40.56077146,-74.15574282
301907,409964,2015-10-09,13,0,OnCurb,alive,fair,callery pear,No,No,No,No,No,No,No,No,No,260 SHORE ROAD,10307,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.5060089,-74.24928636
679886,213156,2016-08-25,15,0,OnCurb,alive,good,norway maple,Yes,No,No,No,No,No,No,No,No,1348 EAST 38 STREET,11234,Brooklyn,318,brooklyn,45,41,19,BK58,Flatlands,40.62134151,-73.93820375
409542,107125,2015-10-31,4,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,420 EAST 63 STREET,10065,New York,108,manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,40.76176839,-73.95949713
314045,414436,2015-10-12,6,0,OnCurb,alive,good,purple-leaf plum,No,No,No,No,No,No,No,No,No,241 COLON AVENUE,10308,Staten Island,503,staten island,51,62,24,SI54,Great Kills,40.5551595,-74.1560657
265499,509567,2015-09-28,21,0,OnCurb,alive,good,green ash,No,No,No,No,No,No,No,No,No,609 HOLLYWOOD AVENUE,10465,Bronx,210,bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,40.82598263,-73.81804742
360494,319974,2015-10-21,3,0,OnCurb,alive,good,japanese maple,No,No,No,No,No,No,No,No,No,69-026 225 STREET,11364,Oakland Gardens,411,queens,23,24,16,QN42,Oakland Gardens,40.74377679,-73.7501669
469830,339387,2015-11-18,10,0,OnCurb,alive,fair,cherry,No,No,No,No,No,No,No,No,No,25-005 HEALY AVENUE,11691,Far Rockaway,414,queens,31,23,10,QN15,Far Rockaway-Bayswater,40.60450091,-73.76388575
556936,311230,2016-05-09,26,0,OnCurb,alive,good,willow oak,Yes,No,No,No,No,No,Yes,No,No,137-064 KALMIA AVENUE,11355,Flushing,407,queens,20,25,16,QN22,Flushing,40.74951874,-73.81863041
535251,413809,2015-12-24,13,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,328 CLEVELAND AVENUE,10308,Staten Island,503,staten island,51,64,24,SI54,Great Kills,40.54321714,-74.14377444
441918,409246,2015-11-09,9,0,OnCurb,alive,fair,callery pear,No,No,No,No,No,No,No,No,No,29 DIAZ STREET,10305,Staten Island,502,staten island,50,64,23,SI36,Old Town-Dongan Hills-South Beach,40.59492308,-74.07159411
177844,105994,2015-08-26,5,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,310 1 AVENUE,10009,New York,106,manhattan,4,74,27,MN50,Stuyvesant Town-Cooper Village,40.73400656,-73.98045554
347465,500799,2015-10-19,6,0,OffsetFromCurb,alive,good,mulberry,No,No,No,No,No,No,No,No,No,100 EAST 146 STREET,10451,Bronx,201,bronx,8,84,29,BX63,West Concourse,40.81774806,-73.93033123
624067,329339,2016-07-12,8,0,OnCurb,alive,good,eastern redbud,No,No,No,No,No,No,No,No,No,192-023 104 AVENUE,11423,Hollis,412,queens,27,33,14,QN07,Hollis,40.70727834,-73.76485855
320708,511726,2015-10-13,6,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,1907 WALLACE AVENUE,10462,Bronx,211,bronx,15,80,33,BX37,Van Nest-Morris Park-Westchester Square,40.8483143,-73.86443934
204240,405406,2015-09-05,2,0,OnCurb,alive,fair,paper birch,No,No,No,No,No,No,No,No,No,151 MARINE WAY,10306,Staten Island,502,staten island,50,64,24,SI45,New Dorp-Midland Beach,40.56232801,-74.10066431
525770,106061,2015-12-17,12,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,436 EAST 49 STREET,10017,New York,106,manhattan,4,73,28,MN19,Turtle Bay-East Midtown,40.75236241,-73.9647009
74719,402505,2015-07-17,8,0,OnCurb,alive,good,northern red oak,No,No,No,No,No,No,No,No,No,242 HART BOULEVARD,10301,Staten Island,501,staten island,49,61,24,SI35,New Brighton-Silver Lake,40.62896705,-74.10020916
571544,507927,2016-06-01,6,0,OnCurb,alive,good,white ash,No,No,No,No,No,No,No,No,No,849 UNDERHILL AVENUE,10473,Bronx,209,bronx,18,85,34,BX09,Soundview-Castle Hill-Clason Point-Harding Park,40.82279591,-73.86035855
191940,208683,2015-08-31,2,0,OnCurb,alive,good,purple-leaf plum,No,No,No,No,No,No,No,No,No,515 AVENUE Y,11223,Brooklyn,315,brooklyn,47,45,23,BK26,Gravesend,40.58881924,-73.96681152
25450,347160,2015-06-18,6,0,OffsetFromCurb,alive,fair,golden raintree,No,No,No,No,No,No,No,No,No,56-029 68 STREET,11378,Maspeth,405,queens,30,30,15,QN30,Maspeth,40.72580713,-73.8965009
142441,331400,2015-08-13,2,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,145-098 220 STREET,11413,Springfield Gardens,413,queens,31,31,10,QN03,Springfield Gardens South-Brookville,40.66175469,-73.75993515
